# time N22 N23
0.0,0.003552670307507517,0.006277389744855283
1e-12,0.003552670307507517,0.006277389744855283
2e-12,0.004568795215115582,0.00631640253113896
3e-12,0.00490463863541686,0.006130145734333
4e-12,0.005049400632131568,0.005887252054536977
5e-12,0.005123008431798523,0.005644491660821314
6e-12,0.005275355691200202,0.005455306219953719
7e-12,0.005343033666696741,0.005274378520067176
8e-12,0.00527526274440039,0.005040001395588275
9e-12,0.005363323609225435,0.004899033126272547
1e-11,0.005571639554438138,0.0048259755377391585
1.1e-11,0.005688381569922707,0.004710908326528191
1.2e-11,0.0057503187674572695,0.00457379483628969
1.3e-11,0.005784844630040283,0.0044319167554258704
1.4e-11,0.005848982703529662,0.004313674692377289
1.5e-11,0.005646611558696729,0.004061084259661009
1.6e-11,0.005227760831460833,0.003664745933655493
1.7e-11,0.0046508839342082825,0.0030969906743732673
1.8e-11,0.003737896392738259,0.002270444525667017
1.9e-11,0.00258518432567895,0.0011862724097128161
2e-11,0.0016060152458330268,-0.00021626159330591626
2.1e-11,0.0004997907368164474,-0.0018209111585332403
2.2e-11,-0.0019162149055676461,-0.004295038935500127
2.3e-11,-0.002928720245403846,-0.005669207201084529
2.4e-11,-0.004108466927007236,-0.0075280262893853665
2.5e-11,-0.004797877215289502,-0.008698440603934163
2.6e-11,-0.005587203319296864,-0.010009233515426968
2.7e-11,-0.006113105662711687,-0.01098777941962962
2.8e-11,-0.006658781752873751,-0.01198159424848839
2.9e-11,-0.00710758755114637,-0.012858657612415973
3e-11,-0.0075631832651576626,-0.013753628201575087
3.1e-11,-0.008009053708795415,-0.014659575500076075
3.2e-11,-0.008517591863789222,-0.015618249821686893
3.3e-11,-0.009082746486823615,-0.016639659296140273
3.4e-11,-0.009681482655976455,-0.017701432582455778
3.5e-11,-0.01030024625336801,-0.018755187565351918
3.6e-11,-0.010951441356825124,-0.019834794261625793
3.7e-11,-0.011644528370778276,-0.020952230906540328
3.8e-11,-0.012399140375666069,-0.022078729914040723
3.9e-11,-0.013185867067064538,-0.023221651187862683
4e-11,-0.014006554359077336,-0.024396026133592236
4.1e-11,-0.01483930503534986,-0.025541371421202868
4.2e-11,-0.01566540279096072,-0.026638652744619677
4.3e-11,-0.0164844653467763,-0.027704683497774524
4.4e-11,-0.017292839875268223,-0.02875632822190272
4.5e-11,-0.018028886611704605,-0.029694622231727596
4.6e-11,-0.018681821814973548,-0.03049867459182686
4.7e-11,-0.019253965948735758,-0.031164082226201484
4.8e-11,-0.01975663121426842,-0.031693009890422695
4.9e-11,-0.02012607326460717,-0.032019263461907595
5e-11,-0.020228531543807195,-0.031972332829494056
5.1e-11,-0.020085224002490878,-0.03156292178120693
5.2e-11,-0.019712141133164406,-0.030810867543478167
5.3e-11,-0.019114485474514352,-0.029744539876435057
5.4e-11,-0.01828413591522448,-0.028395626302700778
5.5e-11,-0.01706802616465561,-0.026594566482128386
5.6e-11,-0.015455600512775851,-0.024339480450985364
5.7e-11,-0.013477579235370126,-0.021675373965770458
5.8e-11,-0.011160027649321136,-0.01864100413564702
5.9e-11,-0.008544561374640079,-0.015274476166929231
6e-11,-0.005674167170138439,-0.011614035480090289
6.1e-11,-0.0025702103125984843,-0.007697804171454541
6.2e-11,0.0007958403010413033,-0.003501014734433392
6.3e-11,0.004513825940951424,0.0010520884582894928
6.4e-11,0.008542183306018192,0.00588880342856808
6.5e-11,0.012814108854667852,0.010931295432571552
6.6e-11,0.017273503034568816,0.016137037818875672
6.7e-11,0.021880110870975973,0.021452876989654975
6.8e-11,0.026661576123543612,0.026882229989285775
6.9e-11,0.03167114993379039,0.03249441970769108
7e-11,0.03688627967027078,0.038282103700389855
7.1e-11,0.042280101665625305,0.04422602474389475
7.2e-11,0.0478254376448211,0.05029134395525061
7.3e-11,0.05349745441154354,0.05644904550637089
7.4e-11,0.05927262516947998,0.06267468326914545
7.5e-11,0.06512800996488277,0.06894484460043614
7.6e-11,0.0710848451785425,0.07529740296015972
7.7e-11,0.07716651859795537,0.08168038268477656
7.8e-11,0.08335379192160833,0.08806320170312731
7.9e-11,0.08961583635680953,0.09442616457466535
8e-11,0.09592182505261652,0.10074702238562892
8.1e-11,0.10224297070130917,0.10700804565438597
8.2e-11,0.10855324115882871,0.11319544395684795
8.3e-11,0.11483239889028107,0.1193105350828434
8.4e-11,0.12117063014008171,0.12534890044146488
8.5e-11,0.1275545871709607,0.13136087830744914
8.6e-11,0.13403066084563206,0.1373422274982112
8.7e-11,0.14057398629832682,0.1432815912456809
8.8e-11,0.1471606399376623,0.14916703317126145
8.9e-11,0.15376764210691757,0.15498737006098043
9e-11,0.16046314607734932,0.16073478845820416
9.1e-11,0.16730121250162863,0.1664023082880565
9.2e-11,0.17424581356640298,0.17198381785761604
9.3e-11,0.18132824526802377,0.17749492724209295
9.4e-11,0.18856137022407113,0.18297129084868832
9.5e-11,0.1959158938042276,0.18840974246101438
9.6e-11,0.20336258583874042,0.19380660049532072
9.7e-11,0.21104869901608617,0.1991578268809312
9.8e-11,0.21896713222866201,0.20445932451418797
9.9e-11,0.2270756798942961,0.20970710789618138
1e-10,0.23524227307540843,0.21489738465021654
1.01e-10,0.24341600076550873,0.22002656473085194
1.02e-10,0.2515641500895229,0.22509105109966523
1.03e-10,0.2596581238446542,0.23004787148813768
1.04e-10,0.267708315959843,0.2348984434345721
1.05e-10,0.2758290547339655,0.2396452053080379
1.06e-10,0.28415171665238603,0.2442928293566916
1.07e-10,0.2927182628659698,0.24884011000696804
1.08e-10,0.30150806940625396,0.2532861769934403
1.09e-10,0.3104999439519069,0.2576303258343564
1.1e-10,0.3196722810384462,0.2618720424563779
1.11e-10,0.3290031761730904,0.266011000012165
1.12e-10,0.33848208306273597,0.2700470464424344
1.13e-10,0.3482272850905323,0.27398081553287257
1.14e-10,0.35820274391019474,0.2778672974073201
1.15e-10,0.36836375542347677,0.2817095048522195
1.16e-10,0.3786625427357371,0.28549940338925595
1.17e-10,0.38902584514144223,0.28922890349672037
1.18e-10,0.39940692888771434,0.2928904120207622
1.19e-10,0.40976939006163365,0.29647683675439945
1.2e-10,0.4200812643116277,0.2999815782429133
1.21e-10,0.43040258989552915,0.30339851729541994
1.22e-10,0.44076760757762656,0.30664475348882503
1.23e-10,0.45115098797729986,0.3097983776446353
1.24e-10,0.4615356301700362,0.3128781424746979
1.25e-10,0.47189602293212485,0.31586447435274134
1.26e-10,0.4822349786755413,0.31874342661356087
1.27e-10,0.4926447242985418,0.32150577583961043
1.28e-10,0.5031018182932868,0.32414611393147535
1.29e-10,0.51358471779103,0.3266534698844916
1.3e-10,0.5240737309344626,0.3290148954307365
1.31e-10,0.5346406729616051,0.3312469836933349
1.32e-10,0.5452830156171833,0.3333362410583226
1.33e-10,0.5559892376863853,0.3353086451339853
1.34e-10,0.5667680285773664,0.33726668165747115
1.35e-10,0.5775979486990034,0.3392712714858817
1.36e-10,0.58847369909077,0.3413292093286823
1.37e-10,0.5993792803727904,0.3434188408771531
1.38e-10,0.6102924946180727,0.3455543119007736
1.39e-10,0.6211925297321574,0.3476938398212543
1.4e-10,0.6320624798779558,0.3499121014974734
1.41e-10,0.6429029674107423,0.3521701727516053
1.42e-10,0.653722250237468,0.3545881050525146
1.43e-10,0.6645138826398801,0.35677824612737913
1.44e-10,0.6752255737701779,0.3587496887322806
1.45e-10,0.685803374243609,0.3606455143167835
1.46e-10,0.696195832742922,0.3624222845854658
1.47e-10,0.7063757790803289,0.3640451355279602
1.48e-10,0.716321506833273,0.36554656261881213
1.49e-10,0.726014873939155,0.3669521353830466
1.5e-10,0.7354119466586266,0.36826907916086454
1.51e-10,0.7444744087146683,0.36950182483483524
1.52e-10,0.7532117156077742,0.370652646389561
1.53e-10,0.7616265705814338,0.3717231948035951
1.54e-10,0.7697183218325102,0.37271510786239104
1.55e-10,0.7774877167013807,0.3736179568711687
1.56e-10,0.7848889540963028,0.3744246809093719
1.57e-10,0.7919319486118127,0.37514867996924756
1.58e-10,0.7986243544037793,0.3757907645379158
1.59e-10,0.804975589418608,0.37635264782430966
1.6e-10,0.8109958232166233,0.37683557730831374
1.61e-10,0.8166960168678339,0.37718665577847066
1.62e-10,0.822087175550469,0.3773479667947848
1.63e-10,0.8271655796289783,0.377326718909804
1.64e-10,0.8319332109554951,0.3771281307140746
1.65e-10,0.8363971269165883,0.3767572152057816
1.66e-10,0.8405711736773956,0.37619666184312694
1.67e-10,0.8444458602410924,0.37523414499853647
1.68e-10,0.8480422001254505,0.3739198663575943
1.69e-10,0.8513804039438049,0.3722826385701339
1.7e-10,0.8544831005014257,0.3703534312508615
1.71e-10,0.8573668838302062,0.3681493446115528
1.72e-10,0.8600482728458844,0.36540578354370257
1.73e-10,0.8625406442197564,0.3621406068072532
1.74e-10,0.8648565090644214,0.35843250308891655
1.75e-10,0.8670077014020191,0.35432438100136526
1.76e-10,0.869005195423049,0.34985671318905176
1.77e-10,0.8708584430227536,0.34488515218175647
1.78e-10,0.8725674126037806,0.339197308662657
1.79e-10,0.8741337389438978,0.3329069666306491
1.8e-10,0.8755679651032323,0.32598236330582553
1.81e-10,0.8768798771548785,0.31855123976105876
1.82e-10,0.8780785263215495,0.31069296687602804
1.83e-10,0.8791710591108821,0.3021655670547326
1.84e-10,0.880165137987674,0.2930395871512085
1.85e-10,0.8810688383911208,0.2834770928926539
1.86e-10,0.8818887946661261,0.2735610536467031
1.87e-10,0.8826308064160948,0.26336404566502536
1.88e-10,0.8833004884749545,0.25275491681959167
1.89e-10,0.8839022340037224,0.24153989004750254
1.9e-10,0.8844396019945763,0.2295806600676927
1.91e-10,0.8849182374239936,0.21701846037910466
1.92e-10,0.8853432106947849,0.2039891434248594
1.93e-10,0.885719234917631,0.19101860040426324
1.94e-10,0.8860507209605872,0.17813895012194142
1.95e-10,0.8863416679694984,0.16540960986448763
