# time N22 N23
0.0,0.6696089717786452,0.0010449132611900904
1e-14,0.6696089717786452,0.0010449132611900904
2e-14,0.6696089717786452,0.0010449132611900904
3e-14,0.6696089717786452,0.0010449132611900904
4e-14,0.6696089717786452,0.0010449132611900904
5e-14,0.6696089717786452,0.0010449132611900904
6e-14,0.6696089717786452,0.0010449132611900904
7e-14,0.6696089717786452,0.0010449132611900904
8e-14,0.6696089717786452,0.0010449132611900904
9e-14,0.6696089717786452,0.0010449132611900904
1e-13,0.6696089717786452,0.0010449132611900904
1.1e-13,0.6696089717786452,0.0010449132611900904
1.2e-13,0.6696089717786452,0.0010449132611900904
1.3e-13,0.6696089717786452,0.0010449132611900904
1.4e-13,0.6696089717786452,0.0010449132611900904
1.5e-13,0.6696089717786452,0.0010449132611900904
1.6e-13,0.6696089717786452,0.0010449132611900904
1.7e-13,0.6696089717786452,0.0010449132611900904
1.8e-13,0.6696089717786452,0.0010449132611900904
1.9e-13,0.6696089717786452,0.0010449132611900904
2e-13,0.6696089717786452,0.0010449132611900904
2.1e-13,0.6696089717786452,0.0010449132611900904
2.2e-13,0.6696089717786452,0.0010449132611900904
2.3e-13,0.6696089717786452,0.0010449132611900904
2.4e-13,0.6696089717786452,0.0010449132611900904
2.5e-13,0.6696089717786452,0.0010449132611900904
2.6e-13,0.6696089717786452,0.0010449132611900904
2.7e-13,0.6696089717786452,0.0010449132611900904
2.8e-13,0.6696089717786452,0.0010449132611900904
2.9e-13,0.6696089717786452,0.0010449132611900904
3e-13,0.6696089717786452,0.0010449132611900904
3.1e-13,0.6696089717786452,0.0010449132611900904
3.2e-13,0.6696089717786452,0.0010449132611900904
3.3e-13,0.6696089717786452,0.0010449132611900904
3.4e-13,0.6696089717786452,0.0010449132611900904
3.5e-13,0.6696089717786452,0.0010449132611900904
3.6e-13,0.6696089717786452,0.0010449132611900904
3.7e-13,0.6696089717786452,0.0010449132611900904
3.8e-13,0.6696089717786452,0.0010449132611900904
3.9e-13,0.6696089717786452,0.0010449132611900904
4e-13,0.6696089717786452,0.0010449132611900904
4.1e-13,0.6696089717786452,0.0010449132611900904
4.2e-13,0.6696089717786452,0.0010449132611900904
4.3e-13,0.6696089717786452,0.0010449132611900904
4.4e-13,0.6696089717786452,0.0010449132611900904
4.5e-13,0.6696089717786452,0.0010449132611900904
4.6e-13,0.6696089717786452,0.0010449132611900904
4.7e-13,0.6696089717786452,0.0010449132611900904
4.8e-13,0.6696089717786452,0.0010449132611900904
4.9e-13,0.6696089717786452,0.0010449132611900904
5e-13,0.6696089717786452,0.0010449132611900904
5.1e-13,0.6696089717786452,0.0010449132611900904
5.2e-13,0.6696089717786452,0.0010449132611900904
5.3e-13,0.6696089717786452,0.0010449132611900904
5.4e-13,0.6696089717786452,0.0010449132611900904
